time;MarchSept;Arctic_Temp_Anomalies;AMOC_Caesar;SI_Conc;AMOC_era5;AMOC_hadcrut5;AMOC_hadsst4;AMOC_cobe;AMOC_ersst;SI_Conc_0;SI_Conc_50;SI_Conc_75;SI_Conc_90
01.03.2006;0;0.3908081;0.6653976;-88.91175794;0.784081433;0.94400869;0.760682641;0.652417381;0.766380963;-254.5726856;-215.8523733;-51.29218364;-18.05311327
01.04.2006;0;1.8986206;0.8616743;-168.4473125;0.939414822;0.844273984;0.918781716;0.756378671;0.830936151;-307.4749585;-263.6960412;-108.975831;-17.36423501
01.05.2006;0;0.9329529;0.7617403;-329.1145767;0.767202073;0.764798405;0.818348787;0.647260824;0.829074176;-535.2452587;-489.4347083;-210.2652427;-35.98237922
01.06.2006;0;-0.29016113;0.81697786;-353.3962263;0.743320254;0.452534334;0.854897324;0.601938325;0.721317308;-472.5227815;-439.4466029;-278.4622117;-141.1177678
01.07.2006;0;-0.2720337;0.7014518;-388.1231755;0.552280524;0.689967969;0.444622612;0.489893813;0.571340523;-486.6627927;-465.9669967;-312.94766;-118.4666499
01.08.2006;0;-0.71759033;1.0477034;-135.8841534;0.889857571;0.503063634;0.755491935;0.732385602;0.848292626;-176.8836714;-180.4006265;-79.54866699;-12.57739208
01.09.2006;0;0.06726074;0.789347;-70.42503719;0.691753645;0.713597837;0.79619562;0.661583584;0.853643562;56.24759743;6.458627858;-36.51698625;-6.444215158
01.10.2006;1;0.46383667;0.6653336;31.1245072;0.611177099;0.743110388;0.685361912;0.569738169;0.663200866;94.05499985;91.78540117;-13.37042869;-11.62327516
01.11.2006;1;1.057251;0.67880034;-246.1941346;0.689641592;0.533258529;0.731686382;0.632241047;0.615414581;-291.2225656;-283.6509053;-233.7366108;-87.41880012
01.12.2006;1;-0.19169617;0.25743228;-146.2703331;0.307068275;0.257407952;0.373601214;0.213813244;0.206744237;-232.7852369;-216.7718408;-77.32629257;-11.9506836
01.01.2007;1;-0.08862305;0.35835573;-107.6190054;0.436807611;0.016459891;0.413527177;0.382605369;0.400126597;-238.5969026;-211.4907444;-39.28640528;1.381696907
01.02.2007;1;1.9462738;0.41593772;-36.63891968;0.508413812;0.88725063;0.524681498;0.449748423;0.533592358;-153.7845734;-116.4443883;-11.35855413;-3.936720878
01.03.2007;0;0.4504242;0.32162958;-116.9025297;0.422494559;0.470954807;0.383561969;0.429954326;0.576353624;-258.8124196;-215.7725177;-59.97987729;-3.350752595
01.04.2007;0;2.2212524;0.4316337;-66.63450537;0.47911671;0.096736203;0.641774569;0.509315934;0.565588228;-190.9358665;-163.8951533;-29.77978923;-1.832348501
01.05.2007;0;-0.46368408;0.37736094;8.930867136;0.365618032;-0.00644511;0.480881914;0.393661249;0.407512776;-69.3748399;-59.91906338;30.78309043;23.32722858
01.06.2007;0;-0.1149292;0.46449387;82.25002563;0.368718871;0.303638575;0.446112134;0.474522677;0.4796466;75.90975814;64.42483651;84.68736137;45.97821748
01.07.2007;0;0.12664795;0.8571818;-121.1640741;0.715806354;0.472917983;0.77743795;0.527530122;0.634433619;-89.6580011;-114.3368123;-110.0277637;-63.12898511
01.08.2007;0;0.8491516;0.51906025;-47.3926736;0.288620231;0.206292398;0.435620935;0.395369033;0.467600166;17.59016966;-23.48090672;-31.96354032;-8.547904368
01.09.2007;0;1.6742554;1.1218797;-39.30501323;0.877678638;0.868268469;0.825509927;0.945268368;0.98553649;10.00772337;-16.57451655;-26.06026717;-3.444268324
01.10.2007;1;2.9719849;0.89452815;-148.6152207;0.693807429;0.558978839;0.761081947;0.697313342;0.849693042;-119.7496919;-121.2316043;-108.5466436;-6.746197206
01.11.2007;1;1.4901428;1.1265241;-2.856884148;0.994877947;0.823533481;1.125054966;1.004059505;1.034576333;-2.998861717;-0.820736666;-19.56038131;-17.76759582
01.12.2007;1;2.3865814;0.687353;66.30856926;0.613992272;0.307113817;0.624467168;0.689212639;0.683521478;36.12287229;47.11486607;80.32190169;68.47930502
01.01.2008;1;-0.8694;0.3287996;-51.48487044;0.297797926;0.421321499;0.33812394;0.394377934;0.194035929;-49.85046952;-56.72206995;-16.06841036;3.530338809
01.02.2008;1;0.37852478;0.30959612;-63.97773576;0.300296112;0.239264711;0.342718327;0.335864547;0.183073112;-48.02130162;-68.01956519;-30.3266482;-1.473583738
01.03.2008;0;-0.14053345;0.33876535;-30.02659172;0.352994925;0.285433319;0.444425482;0.437322908;0.323058713;1.228633652;-19.84545354;-12.32306873;2.972437795
01.04.2008;0;0.6576843;0.291097;3.686273674;0.274249922;0.382436579;0.523223835;0.332034831;0.323107367;-19.05802119;-17.25229885;7.237921428;1.927971894
01.05.2008;0;0.29785156;0.6396902;-16.47299664;0.605442053;0.72798918;0.66168704;0.509474846;0.550829793;-55.14717121;-48.00729292;2.473927598;-7.090534967
01.06.2008;0;0.023376465;1.1207198;16.43524297;0.987198296;0.970044458;0.953373173;0.843962095;0.745581676;25.81546793;6.899252588;24.67957317;16.19757513
01.07.2008;0;0.05529785;0.7866905;-15.45149281;0.567094133;0.443019729;0.568554267;0.386553136;0.403470027;32.75084035;12.88739473;-16.52292467;1.139483484
01.08.2008;0;0.031982422;0.6681691;-46.34717576;0.448208986;0.410063661;0.436203683;0.295413508;0.383455465;-0.905404825;-43.08026165;-34.61941717;-5.161860382
01.09.2008;0;0.7996216;0.37630618;-23.54578856;0.166301797;-0.100323055;0.151614309;0.035905936;0.068849166;-100.3149226;-104.8098769;-8.176069067;-0.56661781
01.10.2008;1;-0.027923584;0.38236862;-22.23261076;0.192193652;0.244056648;0.228501944;0.065026932;0.146309935;26.84317512;17.32178095;-14.03435717;-0.514826065
01.11.2008;1;0.88119507;0.50566626;104.7948572;0.382337541;0.231511026;0.483822848;0.316072134;0.382905297;128.1326242;125.3923111;83.94222289;-29.36663559
01.12.2008;1;0.91400146;0.50435674;87.59344382;0.431754861;0.243480144;0.462358684;0.368629693;0.420588724;55.3840323;63.14216559;88.49904764;35.08486366
01.01.2009;1;1.8245697;0.3744895;49.49018085;0.341032966;0.192002389;0.52163218;0.378694025;0.441452754;17.65384838;38.82668557;30.44235962;8.97001902
01.02.2009;1;0.2516327;0.3373345;66.24585211;0.307742087;0.866117731;0.335806829;0.294343049;0.293426809;35.76862803;65.07001574;35.78073817;6.022929645
01.03.2009;0;-1.4964142;0.22443606;55.03437629;0.247692393;0.490136488;0.329237154;0.234486274;0.270012829;95.79503522;104.8415617;28.46083202;4.795845186
01.04.2009;0;-1.5665131;0.20524354;114.3590198;0.190429565;0.490995875;0.254606945;0.198728521;0.134589776;151.3905842;146.9482564;54.11756998;5.65385677
01.05.2009;0;0.13827515;-0.23783726;155.3865948;-0.271312176;-0.34170022;-0.192670376;-0.193854393;-0.365252686;180.9564311;183.1613442;104.5845941;29.36037322
01.06.2009;0;-0.18795776;-0.17266849;144.9476387;-0.272038401;-0.309184461;-0.070316501;-0.097254786;-0.164244375;196.2746559;169.155368;129.3158953;97.70460374
01.07.2009;0;-0.18780518;-0.061411574;82.60622251;-0.209613106;-0.533984479;0.072636872;-0.12369805;-0.092162136;159.8578639;123.441969;99.01426717;126.9018069
01.08.2009;0;-0.005462647;-0.33731127;-20.36026752;-0.54109644;-0.499484746;-0.256356462;-0.45785783;-0.489082649;100.7451463;44.66230677;-13.94598325;8.583010267
01.09.2009;0;0.5118103;-0.63832957;-7.399648497;-0.820096016;-0.835632864;-0.717169967;-0.678781371;-0.682625774;78.93408247;41.26722144;0.918255392;2.339913878
01.10.2009;1;2.3161316;-0.10430755;-79.93753066;-0.280672051;-0.139489415;-0.207891111;-0.193969513;-0.251789895;-177.0856985;-153.2042045;-53.09742889;0.347711646
01.11.2009;1;1.341217;-0.2986129;-122.5826114;-0.35205053;-0.696369527;-0.250322442;-0.236104126;-0.323246966;-134.7063344;-134.8409718;-87.51925083;-49.4252986
01.12.2009;1;1.6276093;-0.31410453;-76.23477804;-0.318625842;-0.252387985;-0.200446189;-0.118363878;-0.149442894;-132.5045619;-122.5177856;-56.81805498;-47.77288135
01.01.2010;1;-0.5311279;0.064735994;-28.11420823;0.085637048;0.372531564;0.166672977;0.199431822;0.279959741;-97.26458752;-76.92840159;-2.317483169;-3.149562484
01.02.2010;1;1.3583984;0.261086;-17.746601;0.280757855;0.516637911;0.259556964;0.33312742;0.386206343;-120.4197201;-90.97836792;2.3741343;2.190705645
01.03.2010;0;1.0245209;0.34413487;69.64747848;0.423492619;0.195358285;0.269453968;0.300626754;0.412092076;54.38495348;74.03377991;37.2373663;4.782492823
01.04.2010;0;1.8197937;0.38022965;23.97869673;0.406444262;0.475186428;0.528322673;0.463757742;0.624317633;58.25018092;57.13089686;8.079601491;-6.75973716
01.05.2010;0;1.3381653;0.84181154;-94.42475566;0.823810253;0.811244183;1.038806841;0.837910519;0.902465821;-161.1935242;-138.176575;-61.85507175;-19.71000035
01.06.2010;0;0.21386719;0.91089404;-219.0935905;0.848002329;1.026463231;1.077535853;0.840012686;0.915437362;-269.516917;-261.3991317;-199.5388847;-137.4470799
01.07.2010;0;-0.07788086;0.55272126;-233.2607898;0.378519169;0.532753859;0.519819889;0.355563389;0.441038734;-257.1222876;-250.4009078;-196.6751246;-123.3535933
01.08.2010;0;0.365448;1.3060561;-51.89952267;1.009935082;1.084951178;1.140380384;1.001923435;1.050318712;-118.2109373;-94.73742959;-24.97310986;-0.584764664
01.09.2010;0;1.0797424;1.3083361;1.149622944;1.086221265;1.117576114;1.192729362;1.019284596;1.056278544;39.90360636;22.61882086;8.762043785;5.054975422
01.10.2010;1;1.2008362;0.90927994;-130.5330215;0.726729102;0.706907162;0.974373429;0.682397632;0.754195414;-89.70923533;-96.57344476;-88.55015095;2.623061819
01.11.2010;1;0.4927063;0.7434118;-277.0045334;0.640767247;0.502247599;0.832885774;0.728982319;0.788819394;-283.6989199;-280.6590541;-276.1155438;-118.4882372
01.12.2010;1;-0.07437134;0.8581399;-280.5081908;0.806112482;0.965696442;0.974498909;0.903200121;0.973329449;-280.1083498;-276.3792686;-327.92881;-269.2821445
01.01.2011;1;1.1209412;1.0494726;-180.5543348;1.007175857;0.906075995;1.066151639;1.082503358;1.035386711;-232.4300444;-220.2264675;-179.534775;-132.4342687
01.02.2011;1;1.8207245;0.68266696;4.084024627;0.664622636;0.555375335;0.637356776;0.547177979;0.592757279;-87.46952573;-62.55266229;3.688537474;-16.89133506
01.03.2011;0;2.5839844;0.457439;44.38756877;0.484963642;0.031436328;0.298012128;0.427399233;0.49640132;-46.55464956;-25.36073464;35.75843728;9.059021036
01.04.2011;0;0.7202759;0.19228423;54.8940698;0.147703844;-0.262809344;0.168279297;0.138152246;0.144503576;-36.83901361;-14.20638016;50.24566028;14.74624438
01.05.2011;0;0.4802246;-0.12823302;-35.59837518;-0.233876229;-0.048474307;-0.160731925;-0.074129428;-0.165505;-63.30638782;-57.31351107;-9.242852473;9.299602408
01.06.2011;0;0.44299316;0.001075149;-163.5335154;-0.198725794;-0.202148786;-0.250370167;-0.141530689;-0.245911981;-161.5715293;-166.1632811;-130.4031609;-21.68535642
01.07.2011;0;0.2651062;-0.053350285;-194.1970899;-0.339207538;-0.706792201;-0.38929631;-0.233780058;-0.261496945;-133.1442084;-165.6276638;-172.1035126;-48.2173369
01.08.2011;0;0.71243286;0.20023014;-22.94210639;-0.1803621;-0.476308862;-0.10405898;0.026257617;-0.049914263;40.20576338;-7.805717058;-22.36897826;1.860364188
01.09.2011;0;0.6565857;-0.13806838;10.09001063;-0.480999213;-0.488115211;-0.389618348;-0.417703747;-0.329516828;-21.64776143;-37.11525278;15.5217014;7.909611806
01.10.2011;1;1.326355;-0.105510324;-79.65270514;-0.403184482;-0.460026976;-0.227037792;-0.37009889;-0.410985005;-93.52636251;-105.5429082;-25.11453718;9.417032819
01.11.2011;1;0.82974243;-0.28832957;-189.8192964;-0.455055967;-0.343164179;-0.148546268;-0.283495864;-0.304266527;-183.4677307;-184.802785;-156.6015911;-82.00826518
01.12.2011;1;1.8301697;-0.4141967;-144.612522;-0.541024758;-0.313413567;-0.290595071;-0.374710866;-0.371031641;-179.0723426;-171.7767921;-101.1584424;-29.00004731
01.01.2012;1;2.8325043;-0.23279649;-39.69084337;-0.326596943;-0.118008567;-0.242884951;-0.21636561;-0.196243364;-91.50882869;-77.64117713;8.539770294;13.62223662
01.02.2012;1;2.6921997;-0.10090074;-145.2684673;-0.174496349;0.027275755;0.002017374;0.020950071;0.097579749;-212.7056215;-192.227741;-97.01396903;-11.82080354
01.03.2012;0;1.148407;-0.05644934;-48.68959799;-0.087643211;0.231573883;0.106597661;0.061836708;0.02931382;-60.51501864;-80.83226899;-9.375591027;7.865097346
01.04.2012;0;0.7846985;0.26187918;1.429696792;0.172817785;0.237660604;0.218335161;0.229041607;0.127947583;-47.17126946;-42.29922861;18.94704128;8.803172904
01.05.2012;0;0.49664307;0.3933464;-131.3927252;0.29032388;0.36313276;0.370704574;0.399293441;0.431376488;-182.5819859;-165.7718705;-86.16937243;-22.33453817
01.06.2012;0;0.43399048;0.8640495;-375.7666312;0.717828613;0.908618423;0.872315991;0.875492341;1.016713868;-377.1704968;-373.5542677;-310.4816976;-93.35750972
01.07.2012;0;0.71450806;1.312758;-367.6377736;1.072829298;1.108148691;1.319965152;1.066567124;1.18267946;-362.0746265;-372.4784505;-292.2161105;-88.96778333
01.08.2012;0;0.81396484;1.1360258;-26.2445707;0.828322632;0.946048996;0.934721516;0.777151607;0.759514235;-42.23568384;-52.02671124;-6.982912586;4.888921379
01.09.2012;0;1.9806519;0.95399505;14.64625292;0.613094423;0.589509811;0.605815662;0.608594643;0.623997267;-145.7347584;-35.11625519;26.17483856;10.79239658
01.10.2012;1;1.8748474;0.6840918;-195.7757046;0.410759572;0.43806456;0.445320436;0.356342601;0.342400162;-318.1195364;-309.235961;-123.8444835;-2.937699248
01.11.2012;1;2.7381592;0.50083363;-419.9750675;0.339756641;0.318954944;0.367975677;0.432272088;0.314053589;-522.4424043;-512.6497485;-326.0355257;-76.36753158
01.12.2012;1;1.632431;0.26274937;-119.6975115;0.162937429;0.178611571;0.200718627;0.255574655;0.186558375;-161.6740724;-156.2105963;-68.56325933;-5.749627903
01.01.2013;1;2.9099426;0.087969705;-10.02355225;-0.021102521;0.205429266;0.078490393;0.216309591;0.212726962;-101.3121351;-71.89610391;26.58568979;19.86360043
01.02.2013;1;-1.2479095;-0.02708748;40.42212665;-0.089497108;0.997736268;0.335394133;0.180844959;0.156568716;-11.89789618;8.292928592;45.84316884;15.87957727
01.03.2013;0;1.50354;0.1938757;90.61640542;0.185986406;1.02984227;0.536500464;0.400767409;0.523995847;63.13775419;85.09537525;58.15483877;10.84010624
01.04.2013;0;1.158081;0.23144102;88.68121651;0.186582116;0.47789341;0.360706305;0.376937068;0.336777455;59.30524734;77.99949619;55.0543008;13.11266149
01.05.2013;0;-0.43481445;0.21209405;76.37579713;0.089906535;0.315626948;0.052536928;0.084962679;0.15732474;33.70083175;52.22994665;67.29535213;26.25475926
01.06.2013;0;-0.23968506;0.19932061;95.51513619;-0.032786025;-0.445185493;-0.189431406;-0.200234604;-0.097855223;55.6133323;89.42257257;96.81088045;61.84781679
01.07.2013;0;-0.08755493;0.26832515;-193.5960653;-0.081165501;-0.159688917;-0.482955594;-0.189622151;-0.3120697;-308.1266243;-274.5099073;-151.9117445;-49.52941962
01.08.2013;0;-0.021972656;0.14644958;-16.59887419;-0.22976431;-0.274281981;-0.318966777;-0.224107395;-0.267083091;-190.2706742;-119.763698;0.017126954;7.636102147
01.09.2013;0;0.79345703;0.13197912;31.20624342;-0.22200309;-0.425070737;-0.102006955;-0.0940189;-0.081343449;-264.0586842;-87.44927685;40.27832126;13.68102879
01.10.2013;1;0.049835205;0.42906478;28.59758796;0.193553128;0.559662675;0.423082928;0.477365299;0.45233035;-36.36500165;-7.298215087;27.34991715;10.47805135
01.11.2013;1;0.13665771;-0.076408535;72.94795173;-0.203816674;0.121043917;-0.025549518;0.051176963;0.003862229;128.9358356;114.1207005;67.74041245;37.48280456
01.12.2013;1;2.2457428;-0.29061624;233.6515805;-0.364314085;-0.413958831;-0.153635828;-0.121680233;-0.205302698;261.8604225;254.6903181;205.6350218;117.2501089
01.01.2014;1;2.2630768;-0.44370902;72.73084856;-0.50092681;-0.217926599;-0.238338471;-0.380205304;-0.433721008;84.11370655;85.25312025;68.63717296;24.60040919
01.02.2014;1;3.5475311;-0.48069048;-32.10999247;-0.520973109;-0.075074298;-0.260807346;-0.368568311;-0.438421804;-48.36929113;-28.10242658;-11.14909622;15.41595694
01.03.2014;0;3.1339264;-0.580859;44.42714369;-0.583168293;-0.397109982;-0.275895159;-0.393623126;-0.380115917;33.75237289;42.82240298;44.14074993;21.29270823
01.04.2014;0;0.9764404;-0.4920211;113.4033626;-0.551377749;-0.682494102;-0.483194466;-0.567914689;-0.558480344;127.9973662;123.2378681;84.7019947;24.73336913
01.05.2014;0;0.2831421;-0.21760479;133.5522667;-0.296233641;-0.501693271;-0.288161088;-0.341151322;-0.296476444;167.2953622;167.1007047;85.88987757;28.87271979
01.06.2014;0;-0.06942749;0.20413779;26.95884886;0.067890084;0.321557847;-0.028556953;0.037036599;0.133682646;67.84272162;48.72141586;18.3474129;28.35945659
01.07.2014;0;0.024993896;0.5413135;-116.0790244;0.278955168;0.495859558;0.061446988;0.073202781;0.14115546;-4.561704326;-58.08888151;-149.5380752;-53.01986184
01.08.2014;0;0.55426025;0.6650951;74.29231973;0.322806426;0.369195678;0.250848152;0.233390409;0.319920476;236.3317868;155.5623546;39.21786699;10.82530238
01.09.2014;0;0.4580078;0.010006115;131.0890884;-0.283385065;-0.309621811;-0.216063175;-0.27302482;-0.269142534;252.1375951;198.1069181;91.56491655;17.30045817
01.10.2014;1;1.3218384;-0.4339135;210.7740199;-0.691822791;-0.434944298;-0.625082431;-0.603299894;-0.718142555;354.0744178;324.9087637;134.4485164;21.36762851
01.11.2014;1;0.35775757;-0.49290347;243.7206669;-0.62664491;-0.066680357;-0.513740485;-0.630904952;-0.665582656;338.8371992;319.2895676;177.5560889;52.57279195
01.12.2014;1;1.378128;-0.6746607;278.8447899;-0.760853589;-0.434129769;-0.624736547;-0.630464442;-0.645605171;316.0564465;308.3117516;241.0748391;130.4831134
01.01.2015;1;0.7549896;-0.6673703;198.7896594;-0.750923417;-0.896144878;-0.774404759;-0.699544356;-0.684388989;257.1332342;254.1436725;134.3628869;32.91685829
01.02.2015;1;0.95628357;-0.54762304;173.5554881;-0.607970447;-0.96181629;-0.636918563;-0.579922359;-0.527003783;219.3792258;226.6414971;113.1151937;23.90040444
01.03.2015;0;1.8361816;-0.7546829;50.61654811;-0.778825865;-1.080591613;-0.771102105;-0.718600611;-0.736618591;15.14585787;16.38459706;56.48145436;21.97792612
01.04.2015;0;2.1442566;-0.6762633;-25.41493507;-0.763086939;-1.005907175;-1.012546475;-0.889133429;-0.929282888;-55.18093858;-54.98486883;12.71596005;19.15709101
01.05.2015;0;-0.8106384;-0.6230571;15.02296324;-0.760771095;-0.66320905;-1.143650287;-0.911697141;-0.933549066;2.583869353;10.95579567;28.06654428;23.92478925
01.06.2015;0;0.2234497;-0.6646155;26.42577129;-0.90964294;-1.099855122;-1.430069302;-1.02908706;-1.086474498;56.81982166;49.54455717;25.72023449;54.22751793
01.07.2015;0;0.32022095;-0.90524143;185.6489261;-1.162439945;-1.17508129;-1.374656484;-1.276057928;-1.297744937;276.8870811;236.1111508;172.4376671;146.6710406
01.08.2015;0;0.3781128;-0.981865;105.1103075;-1.31725201;-1.188829201;-1.403278668;-1.343782003;-1.413640211;166.653757;124.5044885;96.34323709;26.86103155
01.09.2015;0;0.07009888;-0.9885901;79.7139234;-1.271605606;-1.036778895;-1.296915677;-1.243338659;-1.256381326;162.3835146;100.6223623;74.93205579;20.22373754
01.10.2015;1;1.2816467;-0.83815753;1.304201932;-1.092018106;-1.106419519;-1.076011115;-1.099380203;-1.091872921;35.07983318;13.61396203;16.14570717;18.83351092
01.11.2015;1;0.4203186;-1.0336423;118.4774828;-1.180719701;-1.309279679;-1.176470754;-1.175386923;-1.151588101;151.6797188;136.6940889;130.6291327;100.8953282
01.12.2015;1;-0.29553223;-1.1844903;59.02086997;-1.283389425;-1.236894867;-1.240088922;-1.271855646;-1.275052603;65.54344994;55.38328396;82.96732919;65.92530844
01.01.2016;1;4.302948;-1.1203027;2.32073604;-1.181625084;-1.425009959;-1.211577761;-1.185669659;-1.122314684;-18.31427312;-10.05917561;21.8407918;24.88164211
01.02.2016;1;4.2424774;-0.96052265;-58.72109782;-1.014069252;-1.264213538;-0.970818554;-0.969054184;-0.873290955;-100.432562;-91.78094455;-10.99777348;22.05620083
01.03.2016;0;2.7195587;-0.8664985;-64.37264952;-0.848903247;-1.012807679;-0.984098034;-0.732103726;-0.778204527;-127.9585725;-118.3431465;-8.023313397;23.68287801
01.04.2016;0;1.744751;-0.603452;-82.74365696;-0.66261126;-0.695647983;-0.782604318;-0.872669241;-0.736782784;-159.5126427;-144.8657641;-8.238278273;25.90294348
01.05.2016;0;1.987915;-0.2059482;-226.2335556;-0.31413505;-0.547315038;-0.54858106;-0.536417477;-0.412089303;-332.526536;-311.5969669;-130.9492684;-2.433205862
01.06.2016;0;1.109314;0.12650253;-296.7432683;-0.047762108;-0.027822412;-0.093012547;-0.103780135;-0.049482426;-344.5741923;-335.5937212;-199.6102305;-26.89754468
01.07.2016;0;1.0547485;0.13989;-214.1646121;-0.177163206;-0.214320717;-0.149819352;-0.016297788;-0.109684775;-304.3469701;-269.5675607;-115.0336013;4.773415957
01.08.2016;0;0.7534485;0.21235813;45.25080651;-0.175503093;-0.384983333;-0.059056733;-0.084112153;-0.094173705;5.278909509;29.187143;36.02919507;17.76788794
01.09.2016;0;1.4137878;-0.3999253;79.3854749;-0.763418176;-0.785942079;-0.581642215;-0.524177654;-0.504303185;48.0268503;41.99391924;69.02859179;22.26396808
01.10.2016;1;3.1194153;-0.5700263;-145.2315197;-0.912194173;-1.026588009;-0.904818891;-0.733995898;-0.618228522;-201.7940583;-211.2564001;-51.93617773;15.01763428
01.11.2016;1;5.55484;-0.12413332;-511.2129988;-0.40609728;-0.89648853;-0.508983259;-0.069724734;-0.15504892;-650.8208751;-636.7967443;-351.0931321;-90.44744384
01.12.2016;1;3.9862518;-0.11803466;-152.5315279;-0.327264866;-0.596645736;-0.38496364;-0.212052663;-0.388196927;-206.8112038;-195.5607201;-107.6695947;-38.04330732
01.01.2017;1;3.0637817;-0.25285575;-12.6733865;-0.43247819;-0.520152634;-0.477344515;-0.320103957;-0.395464535;-48.58627475;-40.8186492;17.36259869;26.36663432
01.02.2017;1;2.1208038;-0.22893885;3.962451254;-0.390584817;-0.695100534;-0.51474463;-0.195719759;-0.318606003;-79.82226755;-58.21422031;52.39582035;25.13886001
01.03.2017;0;2.418335;-0.3350784;11.37417895;-0.435925381;-0.718751527;-0.424140849;-0.171139839;-0.332917143;-60.55736023;-34.4937295;34.06613682;16.51896882
01.04.2017;0;1.5258484;-0.23009628;143.6470541;-0.399505689;-0.361636031;-0.394838726;-0.195008956;-0.238412701;198.7171056;196.4745922;95.97053791;27.45375659
01.05.2017;0;-0.04751587;-0.2557466;184.4944897;-0.414903818;-0.308109192;-0.307659913;-0.24600759;-0.273081692;255.1963507;234.7491478;116.3724526;23.1070983
01.06.2017;0;0.55023193;-0.40209636;-1.496554721;-0.574989906;-0.23345544;-0.490943434;-0.539647008;-0.479390174;67.72371489;42.79029708;-26.35538701;-50.94148902
01.07.2017;0;0.289917;-0.48873213;-40.02444752;-0.760559125;-0.678362486;-0.56382859;-0.561874532;-0.569037841;28.17547471;17.66487526;-58.0987243;-89.4814269
01.08.2017;0;0.10159302;-0.29326886;88.988276;-0.68493771;-0.622667147;-0.599136586;-0.684013175;-0.441208223;156.8258465;137.9235383;60.77653197;19.09677167
01.09.2017;0;0.5551758;0.17617954;102.7949865;-0.226984671;-0.253813495;-0.220448438;-0.340176596;-0.050117717;89.99151089;63.11435567;87.10994372;25.76731243
01.10.2017;1;1.4499207;0.08337031;-26.45364882;-0.281055925;-0.394455278;-0.302858212;-0.253456681;-0.180880416;-51.4053875;-63.0724229;5.953289965;23.3887381
01.11.2017;1;1.4675598;0.1797706;49.21745363;-0.062135517;-0.187125795;-0.107458326;-0.116644967;0.164965712;87.11480375;72.46697855;72.38402252;55.79249252
01.12.2017;1;3.02063;0.4766818;8.810302354;0.291167253;-0.0432726;0.31411184;-0.008915679;0.37535421;-11.09425565;-6.642755381;28.19194341;54.21520203
01.01.2018;1;2.2870178;0.26466924;-7.465482736;0.071078768;-0.255816997;-0.014188957;-0.085853784;-0.108669971;-72.69961208;-60.27771178;36.3837129;32.86762781
01.02.2018;1;5.3699036;0.004587084;19.40164391;-0.171864564;-0.792684244;-0.248252436;-0.114234507;-0.168661077;-45.11704215;-23.03480521;50.99755235;31.61830634
01.03.2018;0;1.0622711;-0.03791231;100.2336036;-0.159895194;0.288790965;-0.172239613;0.088691957;-0.220665693;81.96958334;81.525596;102.218985;28.56894791
01.04.2018;0;1.0322876;-0.21961948;153.2921039;-0.403426653;-0.354679686;-0.431131963;-0.144563761;-0.392548715;143.8343235;146.7889088;125.7449203;34.0944842
01.05.2018;0;1.2649231;-0.6699538;193.7260818;-0.879597941;-0.922093396;-1.062541812;-0.692232573;-0.790415301;147.8170455;152.4502655;175.8152723;60.77326178
01.06.2018;0;0.18759155;-0.72988147;158.9294962;-1.00066652;-0.954558062;-0.894731645;-0.696108074;-0.889815603;105.1410286;98.96196611;175.4674385;109.1751522
01.07.2018;0;0.076660156;-0.6437832;212.2243476;-1.033189925;-0.805623398;-0.989323961;-0.894721903;-0.996650168;166.6867246;155.8411429;246.6105311;166.0606755
01.08.2018;0;0.4333496;-0.5833181;86.36111769;-1.127243676;-1.008819238;-1.187258255;-1.32053563;-1.148247206;-48.61676549;-19.07012326;68.06379078;22.86774438
01.09.2018;0;0.99346924;-0.48214093;114.3137148;-1.005159071;-0.806229384;-1.191440799;-1.276993601;-1.213458718;29.55137636;26.77385994;92.23805087;28.01586068
01.10.2018;1;3.6891174;-0.40651146;22.01382935;-0.846543947;-1.202148292;-1.192815506;-0.853648284;-0.874209642;-90.33954627;-61.45456286;52.75414292;26.88422497
01.11.2018;1;0.8739319;-0.41735086;245.1487058;-0.678972017;-0.535753683;-0.847213736;-0.779623657;-0.624862073;271.9255654;247.1659724;251.1705502;169.5615447
01.12.2018;1;1.0237427;-0.3434655;53.2345128;-0.493055336;-0.64146164;-0.813241054;-0.655605675;-0.422953617;29.15810497;22.41253033;90.09170729;98.43676845
01.01.2019;1;-0.14047241;-0.067018;138.2947044;-0.212702745;-0.244622838;-0.30238086;-0.408029379;-0.295982855;123.0988728;123.1225866;121.5630733;34.45077978
01.02.2019;1;0.7552185;-0.04472126;134.443662;-0.1538886;-0.311820779;-0.186935331;-0.438963284;-0.330784118;108.667792;115.6858977;115.4857826;33.42583149
01.03.2019;0;0.9350891;-0.2092284;158.4591968;-0.261435103;-0.685057271;-0.217913165;-0.340348253;-0.23395898;118.102604;128.7661489;131.5124965;32.43879468
01.04.2019;0;1.5921936;-0.3466828;90.12292256;-0.475569649;-0.615876307;-0.600939492;-0.302353505;-0.418507017;58.27947871;62.74236999;93.55994438;32.09072674
01.05.2019;0;2.3833618;-0.31975418;23.7289841;-0.448327196;-0.192822453;-0.228789754;-0.269456708;-0.29275011;20.24142025;18.19341213;20.19775353;0.883456283
01.06.2019;0;0.8432007;0.12667228;-41.117243;-0.079283959;0.122329292;0.126895055;-0.258194893;-0.026165474;20.93979278;-13.6737324;-60.13950673;-15.93845979
